,city_id,abbr,city,metric_name,group_name,est,state,population,lat,lon,walk_score,transit_score,bike_score
11697,635,TN,Memphis,Air pollution - ozone,total population,39.5,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11698,635,TN,Memphis,Air pollution - ozone,total population,44.6,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11699,635,TN,Memphis,Air pollution - ozone,total population,44.7,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11700,635,TN,Memphis,Air pollution - ozone,total population,46.5,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11701,635,TN,Memphis,Air pollution - ozone,total population,43.8,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11702,635,TN,Memphis,Air pollution - ozone,total population,43.9,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11703,635,TN,Memphis,Air pollution - ozone,total population,34.8,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11704,635,TN,Memphis,Air pollution - ozone,total population,35.2,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11705,635,TN,Memphis,Air pollution - ozone,total population,27.3,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
11706,608,TN,Murfreesboro,Air pollution - ozone,total population,29.6,Tennessee,117044,35.8456213,-86.39027,,,
11707,608,TN,Murfreesboro,Air pollution - ozone,total population,33.5,Tennessee,117044,35.8456213,-86.39027,,,
11708,608,TN,Murfreesboro,Air pollution - ozone,total population,30.3,Tennessee,117044,35.8456213,-86.39027,,,
11709,608,TN,Murfreesboro,Air pollution - ozone,total population,33.4,Tennessee,117044,35.8456213,-86.39027,,,
11710,608,TN,Murfreesboro,Air pollution - ozone,total population,38.9,Tennessee,117044,35.8456213,-86.39027,,,
11711,608,TN,Murfreesboro,Air pollution - ozone,total population,38.7,Tennessee,117044,35.8456213,-86.39027,,,
11712,608,TN,Murfreesboro,Air pollution - ozone,total population,40.5,Tennessee,117044,35.8456213,-86.39027,,,
11713,608,TN,Murfreesboro,Air pollution - ozone,total population,40.3,Tennessee,117044,35.8456213,-86.39027,,,
11714,608,TN,Murfreesboro,Air pollution - ozone,total population,45.3,Tennessee,117044,35.8456213,-86.39027,,,
11715,608,TN,Murfreesboro,Air pollution - ozone,total population,35.2,Tennessee,117044,35.8456213,-86.39027,,,
11716,608,TN,Murfreesboro,Air pollution - ozone,total population,36.5,Tennessee,117044,35.8456213,-86.39027,,,
11717,608,TN,Murfreesboro,Air pollution - ozone,total population,30.5,Tennessee,117044,35.8456213,-86.39027,,,
11718,338,TN,Nashville,Air pollution - ozone,total population,28.3,Tennessee,634464,36.1626638,-86.7816016,,,
11719,338,TN,Nashville,Air pollution - ozone,total population,33.1,Tennessee,634464,36.1626638,-86.7816016,,,
11720,338,TN,Nashville,Air pollution - ozone,total population,30.3,Tennessee,634464,36.1626638,-86.7816016,,,
11721,338,TN,Nashville,Air pollution - ozone,total population,38.1,Tennessee,634464,36.1626638,-86.7816016,,,
11722,338,TN,Nashville,Air pollution - ozone,total population,43.5,Tennessee,634464,36.1626638,-86.7816016,,,
11723,338,TN,Nashville,Air pollution - ozone,total population,44.3,Tennessee,634464,36.1626638,-86.7816016,,,
11724,338,TN,Nashville,Air pollution - ozone,total population,44.2,Tennessee,634464,36.1626638,-86.7816016,,,
11725,338,TN,Nashville,Air pollution - ozone,total population,41.3,Tennessee,634464,36.1626638,-86.7816016,,,
11726,338,TN,Nashville,Air pollution - ozone,total population,45.4,Tennessee,634464,36.1626638,-86.7816016,,,
11727,338,TN,Nashville,Air pollution - ozone,total population,35.2,Tennessee,634464,36.1626638,-86.7816016,,,
11728,338,TN,Nashville,Air pollution - ozone,total population,35.4,Tennessee,634464,36.1626638,-86.7816016,,,
11729,338,TN,Nashville,Air pollution - ozone,total population,28.7,Tennessee,634464,36.1626638,-86.7816016,,,
11730,167,AZ,Tucson,Air pollution - ozone,total population,37.2,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11731,167,AZ,Tucson,Air pollution - ozone,total population,39.6,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11732,167,AZ,Tucson,Air pollution - ozone,total population,46.6,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11733,167,AZ,Tucson,Air pollution - ozone,total population,51.4,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11734,167,AZ,Tucson,Air pollution - ozone,total population,54.7,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11735,167,AZ,Tucson,Air pollution - ozone,total population,45.4,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11736,167,AZ,Tucson,Air pollution - ozone,total population,49.2,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11737,167,AZ,Tucson,Air pollution - ozone,total population,52.4,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11738,167,AZ,Tucson,Air pollution - ozone,total population,49.2,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11739,167,AZ,Tucson,Air pollution - ozone,total population,42.2,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11740,167,AZ,Tucson,Air pollution - ozone,total population,41.5,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11741,167,AZ,Tucson,Air pollution - ozone,total population,36.1,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
11742,174,TX,Abilene,Air pollution - ozone,total population,32.9,Texas,120099,32.4487364,-99.7331439,,,
11743,174,TX,Abilene,Air pollution - ozone,total population,35.9,Texas,120099,32.4487364,-99.7331439,,,
11744,174,TX,Abilene,Air pollution - ozone,total population,38.9,Texas,120099,32.4487364,-99.7331439,,,
11745,174,TX,Abilene,Air pollution - ozone,total population,35.7,Texas,120099,32.4487364,-99.7331439,,,
11746,174,TX,Abilene,Air pollution - ozone,total population,44.6,Texas,120099,32.4487364,-99.7331439,,,
11747,174,TX,Abilene,Air pollution - ozone,total population,37.9,Texas,120099,32.4487364,-99.7331439,,,
11748,174,TX,Abilene,Air pollution - ozone,total population,40.1,Texas,120099,32.4487364,-99.7331439,,,
11749,174,TX,Abilene,Air pollution - ozone,total population,46.8,Texas,120099,32.4487364,-99.7331439,,,
11750,174,TX,Abilene,Air pollution - ozone,total population,41.7,Texas,120099,32.4487364,-99.7331439,,,
11751,174,TX,Abilene,Air pollution - ozone,total population,34.8,Texas,120099,32.4487364,-99.7331439,,,
11752,174,TX,Abilene,Air pollution - ozone,total population,39.3,Texas,120099,32.4487364,-99.7331439,,,
11753,174,TX,Abilene,Air pollution - ozone,total population,33.6,Texas,120099,32.4487364,-99.7331439,,,
11754,166,TX,Allen,Air pollution - ozone,total population,28.8,Texas,92020,33.1031744,-96.6705503,,,
11755,166,TX,Allen,Air pollution - ozone,total population,35.6,Texas,92020,33.1031744,-96.6705503,,,
11756,166,TX,Allen,Air pollution - ozone,total population,38.4,Texas,92020,33.1031744,-96.6705503,,,
11757,166,TX,Allen,Air pollution - ozone,total population,39.1,Texas,92020,33.1031744,-96.6705503,,,
11758,166,TX,Allen,Air pollution - ozone,total population,50.0,Texas,92020,33.1031744,-96.6705503,,,
11759,166,TX,Allen,Air pollution - ozone,total population,45.7,Texas,92020,33.1031744,-96.6705503,,,
11760,166,TX,Allen,Air pollution - ozone,total population,48.4,Texas,92020,33.1031744,-96.6705503,,,
11761,166,TX,Allen,Air pollution - ozone,total population,47.8,Texas,92020,33.1031744,-96.6705503,,,
11762,166,TX,Allen,Air pollution - ozone,total population,43.8,Texas,92020,33.1031744,-96.6705503,,,
11763,166,TX,Allen,Air pollution - ozone,total population,36.2,Texas,92020,33.1031744,-96.6705503,,,
11764,166,TX,Allen,Air pollution - ozone,total population,36.2,Texas,92020,33.1031744,-96.6705503,,,
11765,166,TX,Allen,Air pollution - ozone,total population,30.0,Texas,92020,33.1031744,-96.6705503,,,
11766,380,TX,Amarillo,Air pollution - ozone,total population,33.5,Texas,196429,35.2219971,-101.8312969,,,
11767,380,TX,Amarillo,Air pollution - ozone,total population,37.6,Texas,196429,35.2219971,-101.8312969,,,
11768,380,TX,Amarillo,Air pollution - ozone,total population,42.2,Texas,196429,35.2219971,-101.8312969,,,
11769,380,TX,Amarillo,Air pollution - ozone,total population,49.7,Texas,196429,35.2219971,-101.8312969,,,
11770,380,TX,Amarillo,Air pollution - ozone,total population,55.4,Texas,196429,35.2219971,-101.8312969,,,
11771,380,TX,Amarillo,Air pollution - ozone,total population,51.6,Texas,196429,35.2219971,-101.8312969,,,
11772,380,TX,Amarillo,Air pollution - ozone,total population,52.7,Texas,196429,35.2219971,-101.8312969,,,
11773,380,TX,Amarillo,Air pollution - ozone,total population,53.4,Texas,196429,35.2219971,-101.8312969,,,
11774,380,TX,Amarillo,Air pollution - ozone,total population,47.8,Texas,196429,35.2219971,-101.8312969,,,
11775,380,TX,Amarillo,Air pollution - ozone,total population,40.6,Texas,196429,35.2219971,-101.8312969,,,
11776,380,TX,Amarillo,Air pollution - ozone,total population,39.4,Texas,196429,35.2219971,-101.8312969,,,
11777,380,TX,Amarillo,Air pollution - ozone,total population,37.0,Texas,196429,35.2219971,-101.8312969,,,
11778,921,TX,Arlington,Air pollution - ozone,total population,29.8,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11779,921,TX,Arlington,Air pollution - ozone,total population,34.4,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11780,921,TX,Arlington,Air pollution - ozone,total population,36.9,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11781,921,TX,Arlington,Air pollution - ozone,total population,40.6,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11782,921,TX,Arlington,Air pollution - ozone,total population,51.9,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11783,921,TX,Arlington,Air pollution - ozone,total population,41.7,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11784,921,TX,Arlington,Air pollution - ozone,total population,46.4,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11785,921,TX,Arlington,Air pollution - ozone,total population,49.0,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11786,921,TX,Arlington,Air pollution - ozone,total population,42.6,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11787,921,TX,Arlington,Air pollution - ozone,total population,32.5,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11788,921,TX,Arlington,Air pollution - ozone,total population,35.6,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11789,921,TX,Arlington,Air pollution - ozone,total population,27.7,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
11790,249,TX,Austin,Air pollution - ozone,total population,32.1,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11791,249,TX,Austin,Air pollution - ozone,total population,36.4,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11792,249,TX,Austin,Air pollution - ozone,total population,40.4,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11793,249,TX,Austin,Air pollution - ozone,total population,36.1,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11794,249,TX,Austin,Air pollution - ozone,total population,46.1,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11795,249,TX,Austin,Air pollution - ozone,total population,36.4,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11796,249,TX,Austin,Air pollution - ozone,total population,39.4,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11797,249,TX,Austin,Air pollution - ozone,total population,45.4,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11798,249,TX,Austin,Air pollution - ozone,total population,40.6,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11799,249,TX,Austin,Air pollution - ozone,total population,33.3,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11800,249,TX,Austin,Air pollution - ozone,total population,36.8,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11801,249,TX,Austin,Air pollution - ozone,total population,30.8,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
11802,159,TX,Baytown,Air pollution - ozone,total population,28.1,Texas,75418,29.7355047,-94.9774274,,,
11803,159,TX,Baytown,Air pollution - ozone,total population,35.0,Texas,75418,29.7355047,-94.9774274,,,
11804,159,TX,Baytown,Air pollution - ozone,total population,35.9,Texas,75418,29.7355047,-94.9774274,,,
11805,159,TX,Baytown,Air pollution - ozone,total population,32.3,Texas,75418,29.7355047,-94.9774274,,,
11806,159,TX,Baytown,Air pollution - ozone,total population,41.2,Texas,75418,29.7355047,-94.9774274,,,
11807,159,TX,Baytown,Air pollution - ozone,total population,30.7,Texas,75418,29.7355047,-94.9774274,,,
11808,159,TX,Baytown,Air pollution - ozone,total population,36.6,Texas,75418,29.7355047,-94.9774274,,,
11809,159,TX,Baytown,Air pollution - ozone,total population,45.2,Texas,75418,29.7355047,-94.9774274,,,
11810,159,TX,Baytown,Air pollution - ozone,total population,41.1,Texas,75418,29.7355047,-94.9774274,,,
11811,159,TX,Baytown,Air pollution - ozone,total population,33.0,Texas,75418,29.7355047,-94.9774274,,,
11812,159,TX,Baytown,Air pollution - ozone,total population,34.1,Texas,75418,29.7355047,-94.9774274,,,
11813,159,TX,Baytown,Air pollution - ozone,total population,28.3,Texas,75418,29.7355047,-94.9774274,,,
11814,649,TX,Beaumont,Air pollution - ozone,total population,32.4,Texas,117796,30.080174,-94.1265562,,,
11815,649,TX,Beaumont,Air pollution - ozone,total population,35.3,Texas,117796,30.080174,-94.1265562,,,
11816,649,TX,Beaumont,Air pollution - ozone,total population,35.5,Texas,117796,30.080174,-94.1265562,,,
11817,649,TX,Beaumont,Air pollution - ozone,total population,32.9,Texas,117796,30.080174,-94.1265562,,,
11818,649,TX,Beaumont,Air pollution - ozone,total population,36.9,Texas,117796,30.080174,-94.1265562,,,
11819,649,TX,Beaumont,Air pollution - ozone,total population,29.8,Texas,117796,30.080174,-94.1265562,,,
11820,649,TX,Beaumont,Air pollution - ozone,total population,38.5,Texas,117796,30.080174,-94.1265562,,,
11821,649,TX,Beaumont,Air pollution - ozone,total population,42.7,Texas,117796,30.080174,-94.1265562,,,
11822,649,TX,Beaumont,Air pollution - ozone,total population,43.1,Texas,117796,30.080174,-94.1265562,,,
11823,649,TX,Beaumont,Air pollution - ozone,total population,35.1,Texas,117796,30.080174,-94.1265562,,,
11824,649,TX,Beaumont,Air pollution - ozone,total population,36.5,Texas,117796,30.080174,-94.1265562,,,
11825,649,TX,Beaumont,Air pollution - ozone,total population,30.4,Texas,117796,30.080174,-94.1265562,,,
11826,240,TX,Brownsville,Air pollution - ozone,total population,35.2,Texas,181860,25.9017472,-97.4974838,,,
11827,240,TX,Brownsville,Air pollution - ozone,total population,34.5,Texas,181860,25.9017472,-97.4974838,,,
11828,240,TX,Brownsville,Air pollution - ozone,total population,35.6,Texas,181860,25.9017472,-97.4974838,,,
11829,240,TX,Brownsville,Air pollution - ozone,total population,35.2,Texas,181860,25.9017472,-97.4974838,,,
11830,240,TX,Brownsville,Air pollution - ozone,total population,28.7,Texas,181860,25.9017472,-97.4974838,,,
11831,240,TX,Brownsville,Air pollution - ozone,total population,21.7,Texas,181860,25.9017472,-97.4974838,,,
11832,240,TX,Brownsville,Air pollution - ozone,total population,26.7,Texas,181860,25.9017472,-97.4974838,,,
11833,240,TX,Brownsville,Air pollution - ozone,total population,35.9,Texas,181860,25.9017472,-97.4974838,,,
11834,240,TX,Brownsville,Air pollution - ozone,total population,37.3,Texas,181860,25.9017472,-97.4974838,,,
11835,240,TX,Brownsville,Air pollution - ozone,total population,32.4,Texas,181860,25.9017472,-97.4974838,,,
11836,240,TX,Brownsville,Air pollution - ozone,total population,37.5,Texas,181860,25.9017472,-97.4974838,,,
11837,240,TX,Brownsville,Air pollution - ozone,total population,32.8,Texas,181860,25.9017472,-97.4974838,,,
11838,823,TX,Bryan,Air pollution - ozone,total population,31.3,Texas,78709,30.6743643,-96.3699632,,,
11839,823,TX,Bryan,Air pollution - ozone,total population,36.4,Texas,78709,30.6743643,-96.3699632,,,
11840,823,TX,Bryan,Air pollution - ozone,total population,37.6,Texas,78709,30.6743643,-96.3699632,,,
11841,823,TX,Bryan,Air pollution - ozone,total population,35.3,Texas,78709,30.6743643,-96.3699632,,,
11842,823,TX,Bryan,Air pollution - ozone,total population,40.9,Texas,78709,30.6743643,-96.3699632,,,
11843,823,TX,Bryan,Air pollution - ozone,total population,31.2,Texas,78709,30.6743643,-96.3699632,,,
11844,823,TX,Bryan,Air pollution - ozone,total population,37.2,Texas,78709,30.6743643,-96.3699632,,,
11845,823,TX,Bryan,Air pollution - ozone,total population,43.7,Texas,78709,30.6743643,-96.3699632,,,
11846,823,TX,Bryan,Air pollution - ozone,total population,42.6,Texas,78709,30.6743643,-96.3699632,,,
11847,823,TX,Bryan,Air pollution - ozone,total population,35.3,Texas,78709,30.6743643,-96.3699632,,,
11848,823,TX,Bryan,Air pollution - ozone,total population,38.1,Texas,78709,30.6743643,-96.3699632,,,
11849,823,TX,Bryan,Air pollution - ozone,total population,31.0,Texas,78709,30.6743643,-96.3699632,,,
11850,789,TX,Carrollton,Air pollution - ozone,total population,27.2,Texas,126700,32.9756415,-96.8899636,,,
11851,789,TX,Carrollton,Air pollution - ozone,total population,33.1,Texas,126700,32.9756415,-96.8899636,,,
11852,789,TX,Carrollton,Air pollution - ozone,total population,37.3,Texas,126700,32.9756415,-96.8899636,,,
11853,789,TX,Carrollton,Air pollution - ozone,total population,40.1,Texas,126700,32.9756415,-96.8899636,,,
11854,789,TX,Carrollton,Air pollution - ozone,total population,53.3,Texas,126700,32.9756415,-96.8899636,,,
11855,789,TX,Carrollton,Air pollution - ozone,total population,48.2,Texas,126700,32.9756415,-96.8899636,,,
11856,789,TX,Carrollton,Air pollution - ozone,total population,49.4,Texas,126700,32.9756415,-96.8899636,,,
11857,789,TX,Carrollton,Air pollution - ozone,total population,49.8,Texas,126700,32.9756415,-96.8899636,,,
11858,789,TX,Carrollton,Air pollution - ozone,total population,43.0,Texas,126700,32.9756415,-96.8899636,,,
11859,789,TX,Carrollton,Air pollution - ozone,total population,34.0,Texas,126700,32.9756415,-96.8899636,,,
11860,789,TX,Carrollton,Air pollution - ozone,total population,35.2,Texas,126700,32.9756415,-96.8899636,,,
11861,789,TX,Carrollton,Air pollution - ozone,total population,28.0,Texas,126700,32.9756415,-96.8899636,,,
11862,816,TX,Cedar Park,Air pollution - ozone,total population,32.6,Texas,61238,30.505198,-97.8202888,,,
11863,816,TX,Cedar Park,Air pollution - ozone,total population,36.7,Texas,61238,30.505198,-97.8202888,,,
11864,816,TX,Cedar Park,Air pollution - ozone,total population,40.4,Texas,61238,30.505198,-97.8202888,,,
11865,816,TX,Cedar Park,Air pollution - ozone,total population,34.9,Texas,61238,30.505198,-97.8202888,,,
11866,816,TX,Cedar Park,Air pollution - ozone,total population,45.7,Texas,61238,30.505198,-97.8202888,,,
11867,816,TX,Cedar Park,Air pollution - ozone,total population,37.4,Texas,61238,30.505198,-97.8202888,,,
11868,816,TX,Cedar Park,Air pollution - ozone,total population,39.9,Texas,61238,30.505198,-97.8202888,,,
11869,816,TX,Cedar Park,Air pollution - ozone,total population,46.3,Texas,61238,30.505198,-97.8202888,,,
11870,816,TX,Cedar Park,Air pollution - ozone,total population,40.7,Texas,61238,30.505198,-97.8202888,,,
11871,816,TX,Cedar Park,Air pollution - ozone,total population,34.1,Texas,61238,30.505198,-97.8202888,,,
11872,816,TX,Cedar Park,Air pollution - ozone,total population,37.1,Texas,61238,30.505198,-97.8202888,,,
11873,816,TX,Cedar Park,Air pollution - ozone,total population,31.2,Texas,61238,30.505198,-97.8202888,,,
11874,868,TX,College Station,Air pollution - ozone,total population,30.6,Texas,100050,30.627977,-96.3344068,,,
11875,868,TX,College Station,Air pollution - ozone,total population,36.0,Texas,100050,30.627977,-96.3344068,,,
11876,868,TX,College Station,Air pollution - ozone,total population,37.6,Texas,100050,30.627977,-96.3344068,,,
11877,868,TX,College Station,Air pollution - ozone,total population,34.9,Texas,100050,30.627977,-96.3344068,,,
11878,868,TX,College Station,Air pollution - ozone,total population,40.9,Texas,100050,30.627977,-96.3344068,,,
11879,868,TX,College Station,Air pollution - ozone,total population,31.2,Texas,100050,30.627977,-96.3344068,,,
11880,868,TX,College Station,Air pollution - ozone,total population,37.3,Texas,100050,30.627977,-96.3344068,,,
11881,868,TX,College Station,Air pollution - ozone,total population,43.7,Texas,100050,30.627977,-96.3344068,,,
11882,868,TX,College Station,Air pollution - ozone,total population,42.7,Texas,100050,30.627977,-96.3344068,,,
11883,868,TX,College Station,Air pollution - ozone,total population,35.3,Texas,100050,30.627977,-96.3344068,,,
11884,868,TX,College Station,Air pollution - ozone,total population,37.8,Texas,100050,30.627977,-96.3344068,,,
11885,868,TX,College Station,Air pollution - ozone,total population,30.6,Texas,100050,30.627977,-96.3344068,,,
11886,151,TX,Conroe,Air pollution - ozone,total population,31.6,Texas,63032,30.3118769,-95.4560512,,,
11887,151,TX,Conroe,Air pollution - ozone,total population,35.9,Texas,63032,30.3118769,-95.4560512,,,
11888,151,TX,Conroe,Air pollution - ozone,total population,38.2,Texas,63032,30.3118769,-95.4560512,,,
11889,151,TX,Conroe,Air pollution - ozone,total population,35.9,Texas,63032,30.3118769,-95.4560512,,,
11890,151,TX,Conroe,Air pollution - ozone,total population,45.8,Texas,63032,30.3118769,-95.4560512,,,
11891,151,TX,Conroe,Air pollution - ozone,total population,34.5,Texas,63032,30.3118769,-95.4560512,,,
11892,151,TX,Conroe,Air pollution - ozone,total population,42.3,Texas,63032,30.3118769,-95.4560512,,,
11893,151,TX,Conroe,Air pollution - ozone,total population,47.3,Texas,63032,30.3118769,-95.4560512,,,
11894,151,TX,Conroe,Air pollution - ozone,total population,42.7,Texas,63032,30.3118769,-95.4560512,,,
11895,151,TX,Conroe,Air pollution - ozone,total population,38.9,Texas,63032,30.3118769,-95.4560512,,,
11896,151,TX,Conroe,Air pollution - ozone,total population,37.4,Texas,63032,30.3118769,-95.4560512,,,
11897,151,TX,Conroe,Air pollution - ozone,total population,29.1,Texas,63032,30.3118769,-95.4560512,,,
11898,976,TX,Corpus Christi,Air pollution - ozone,total population,36.6,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11899,976,TX,Corpus Christi,Air pollution - ozone,total population,37.7,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11900,976,TX,Corpus Christi,Air pollution - ozone,total population,38.2,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11901,976,TX,Corpus Christi,Air pollution - ozone,total population,35.4,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11902,976,TX,Corpus Christi,Air pollution - ozone,total population,30.8,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11903,976,TX,Corpus Christi,Air pollution - ozone,total population,24.8,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11904,976,TX,Corpus Christi,Air pollution - ozone,total population,34.0,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11905,976,TX,Corpus Christi,Air pollution - ozone,total population,42.6,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11906,976,TX,Corpus Christi,Air pollution - ozone,total population,42.3,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11907,976,TX,Corpus Christi,Air pollution - ozone,total population,35.4,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11908,976,TX,Corpus Christi,Air pollution - ozone,total population,38.2,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11909,976,TX,Corpus Christi,Air pollution - ozone,total population,34.8,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
11910,59,TX,Dallas,Air pollution - ozone,total population,28.2,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11911,59,TX,Dallas,Air pollution - ozone,total population,34.9,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11912,59,TX,Dallas,Air pollution - ozone,total population,36.9,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11913,59,TX,Dallas,Air pollution - ozone,total population,40.1,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11914,59,TX,Dallas,Air pollution - ozone,total population,50.6,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11915,59,TX,Dallas,Air pollution - ozone,total population,43.6,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11916,59,TX,Dallas,Air pollution - ozone,total population,47.2,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11917,59,TX,Dallas,Air pollution - ozone,total population,48.8,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11918,59,TX,Dallas,Air pollution - ozone,total population,43.1,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11919,59,TX,Dallas,Air pollution - ozone,total population,34.2,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11920,59,TX,Dallas,Air pollution - ozone,total population,35.5,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11921,59,TX,Dallas,Air pollution - ozone,total population,28.3,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
11922,274,TX,Denton,Air pollution - ozone,total population,31.0,Texas,123099,33.2148412,-97.1330683,,,
11923,274,TX,Denton,Air pollution - ozone,total population,35.9,Texas,123099,33.2148412,-97.1330683,,,
11924,274,TX,Denton,Air pollution - ozone,total population,40.1,Texas,123099,33.2148412,-97.1330683,,,
11925,274,TX,Denton,Air pollution - ozone,total population,40.8,Texas,123099,33.2148412,-97.1330683,,,
11926,274,TX,Denton,Air pollution - ozone,total population,53.3,Texas,123099,33.2148412,-97.1330683,,,
11927,274,TX,Denton,Air pollution - ozone,total population,49.7,Texas,123099,33.2148412,-97.1330683,,,
11928,274,TX,Denton,Air pollution - ozone,total population,50.7,Texas,123099,33.2148412,-97.1330683,,,
11929,274,TX,Denton,Air pollution - ozone,total population,50.2,Texas,123099,33.2148412,-97.1330683,,,
11930,274,TX,Denton,Air pollution - ozone,total population,44.4,Texas,123099,33.2148412,-97.1330683,,,
11931,274,TX,Denton,Air pollution - ozone,total population,35.7,Texas,123099,33.2148412,-97.1330683,,,
11932,274,TX,Denton,Air pollution - ozone,total population,37.4,Texas,123099,33.2148412,-97.1330683,,,
11933,274,TX,Denton,Air pollution - ozone,total population,30.6,Texas,123099,33.2148412,-97.1330683,,,
11934,218,TX,DeSoto,Air pollution - ozone,total population,30.3,Texas,51483,32.5896998,-96.8570738,,,
11935,218,TX,DeSoto,Air pollution - ozone,total population,35.9,Texas,51483,32.5896998,-96.8570738,,,
11936,218,TX,DeSoto,Air pollution - ozone,total population,36.6,Texas,51483,32.5896998,-96.8570738,,,
11937,218,TX,DeSoto,Air pollution - ozone,total population,40.2,Texas,51483,32.5896998,-96.8570738,,,
11938,218,TX,DeSoto,Air pollution - ozone,total population,47.8,Texas,51483,32.5896998,-96.8570738,,,
11939,218,TX,DeSoto,Air pollution - ozone,total population,38.0,Texas,51483,32.5896998,-96.8570738,,,
11940,218,TX,DeSoto,Air pollution - ozone,total population,43.9,Texas,51483,32.5896998,-96.8570738,,,
11941,218,TX,DeSoto,Air pollution - ozone,total population,47.4,Texas,51483,32.5896998,-96.8570738,,,
11942,218,TX,DeSoto,Air pollution - ozone,total population,42.4,Texas,51483,32.5896998,-96.8570738,,,
11943,218,TX,DeSoto,Air pollution - ozone,total population,33.4,Texas,51483,32.5896998,-96.8570738,,,
11944,218,TX,DeSoto,Air pollution - ozone,total population,36.3,Texas,51483,32.5896998,-96.8570738,,,
11945,218,TX,DeSoto,Air pollution - ozone,total population,28.8,Texas,51483,32.5896998,-96.8570738,,,
